filepath,label,cluster,umap_x,umap_y
data\raw\HAM10000_images_part_1\ISIC_0026359.jpg,nevus,1,8.041424,0.1057061
data\raw\HAM10000_images_part_2\ISIC_0032958.jpg,melanoma,2,1.7526097,-0.98049253
data\raw\HAM10000_images_part_2\ISIC_0029914.jpg,melanoma,2,3.2521472,0.9665262
data\raw\HAM10000_images_part_2\ISIC_0030362.jpg,nevus,2,3.5001998,2.975499
data\raw\HAM10000_images_part_2\ISIC_0030155.jpg,nevus,0,3.0026388,-2.9344506
data\raw\HAM10000_images_part_1\ISIC_0025795.jpg,nevus,0,5.375113,-0.48200336
data\raw\HAM10000_images_part_1\ISIC_0028713.jpg,nevus,1,5.9739866,1.2080063
data\raw\HAM10000_images_part_2\ISIC_0031214.jpg,nevus,2,2.4349885,2.4636824
data\raw\HAM10000_images_part_2\ISIC_0032540.jpg,nevus,0,6.2350535,-4.5530176
data\raw\HAM10000_images_part_1\ISIC_0028024.jpg,nevus,1,5.2194786,2.6475852
data\raw\HAM10000_images_part_1\ISIC_0026219.jpg,seborrheic_keratosis,0,2.0193458,-2.4432118
data\raw\HAM10000_images_part_1\ISIC_0028725.jpg,nevus,2,2.6994038,1.6164938
data\raw\HAM10000_images_part_1\ISIC_0028985.jpg,nevus,1,6.5417624,-1.1264004
data\raw\HAM10000_images_part_2\ISIC_0029948.jpg,nevus,2,3.5119169,1.9072633
data\raw\HAM10000_images_part_2\ISIC_0031495.jpg,seborrheic_keratosis,1,6.8469,0.02510373
data\raw\HAM10000_images_part_1\ISIC_0024563.jpg,nevus,2,3.1993053,1.1832628
data\raw\HAM10000_images_part_1\ISIC_0026864.jpg,nevus,1,7.7627378,-0.16597347
data\raw\HAM10000_images_part_2\ISIC_0030465.jpg,seborrheic_keratosis,2,1.7329092,-1.3393987
data\raw\HAM10000_images_part_2\ISIC_0030957.jpg,nevus,2,3.2463667,0.5538609
data\raw\HAM10000_images_part_1\ISIC_0026449.jpg,nevus,1,6.3618855,-0.43666536
data\raw\HAM10000_images_part_2\ISIC_0032181.jpg,nevus,0,6.04942,-4.951736
data\raw\HAM10000_images_part_2\ISIC_0029656.jpg,nevus,0,5.08906,-4.124904
data\raw\HAM10000_images_part_2\ISIC_0032996.jpg,nevus,0,5.5334773,-1.0685326
data\raw\HAM10000_images_part_1\ISIC_0027219.jpg,seborrheic_keratosis,2,7.857689,1.4740478
data\raw\HAM10000_images_part_1\ISIC_0028654.jpg,nevus,1,9.634711,-0.49749807
data\raw\HAM10000_images_part_1\ISIC_0028764.jpg,melanoma,2,1.8363701,-0.5877855
data\raw\HAM10000_images_part_2\ISIC_0031075.jpg,nevus,1,5.788382,2.0672188
data\raw\HAM10000_images_part_2\ISIC_0029532.jpg,nevus,2,3.2471762,0.20871194
data\raw\HAM10000_images_part_1\ISIC_0028056.jpg,melanoma,1,7.8520846,-0.41436055
data\raw\HAM10000_images_part_1\ISIC_0026530.jpg,seborrheic_keratosis,1,5.7528954,1.7469878
data\raw\HAM10000_images_part_1\ISIC_0026657.jpg,nevus,0,6.263993,-4.0568485
data\raw\HAM10000_images_part_2\ISIC_0030118.jpg,seborrheic_keratosis,0,5.6973133,-5.1165733
data\raw\HAM10000_images_part_2\ISIC_0029833.jpg,nevus,2,4.890649,0.20533174
data\raw\HAM10000_images_part_1\ISIC_0025852.jpg,nevus,2,1.917156,1.7367588
data\raw\HAM10000_images_part_2\ISIC_0030545.jpg,nevus,2,3.0846298,2.451953
data\raw\HAM10000_images_part_2\ISIC_0031900.jpg,melanoma,2,1.5688684,-0.83012545
data\raw\HAM10000_images_part_1\ISIC_0026261.jpg,nevus,2,2.522538,2.0185878
data\raw\HAM10000_images_part_1\ISIC_0026616.jpg,nevus,1,10.56667,-1.5165051
data\raw\HAM10000_images_part_1\ISIC_0024935.jpg,nevus,1,7.5562196,-1.5627561
data\raw\HAM10000_images_part_2\ISIC_0030435.jpg,nevus,2,5.064763,2.597905
data\raw\HAM10000_images_part_2\ISIC_0032399.jpg,nevus,2,3.8626225,2.4296305
data\raw\HAM10000_images_part_1\ISIC_0025431.jpg,seborrheic_keratosis,0,4.770064,0.16869968
data\raw\HAM10000_images_part_1\ISIC_0024309.jpg,nevus,2,3.1753674,0.21498385
data\raw\HAM10000_images_part_1\ISIC_0026062.jpg,nevus,2,3.0217044,2.2133834
data\raw\HAM10000_images_part_1\ISIC_0028279.jpg,nevus,1,8.923941,0.01578641
data\raw\HAM10000_images_part_1\ISIC_0027619.jpg,nevus,2,1.9066085,2.0929432
data\raw\HAM10000_images_part_2\ISIC_0031572.jpg,nevus,2,3.07512,1.7927772
data\raw\HAM10000_images_part_1\ISIC_0028342.jpg,nevus,1,7.717231,0.5379475
data\raw\HAM10000_images_part_2\ISIC_0033530.jpg,nevus,0,5.7932267,-4.0191
data\raw\HAM10000_images_part_1\ISIC_0024804.jpg,nevus,1,10.210094,-0.9271004
data\raw\HAM10000_images_part_1\ISIC_0025140.jpg,seborrheic_keratosis,1,5.130483,0.26231876
data\raw\HAM10000_images_part_2\ISIC_0034216.jpg,melanoma,2,5.7752275,-5.420762
data\raw\HAM10000_images_part_1\ISIC_0026066.jpg,nevus,1,10.217123,-1.0353978
data\raw\HAM10000_images_part_2\ISIC_0033649.jpg,nevus,2,3.0911357,-0.58664715
data\raw\HAM10000_images_part_2\ISIC_0033700.jpg,melanoma,2,4.6861587,1.1192421
data\raw\HAM10000_images_part_2\ISIC_0034134.jpg,melanoma,2,5.4403315,-5.169189
data\raw\HAM10000_images_part_1\ISIC_0025908.jpg,nevus,2,3.0017166,-2.2093332
data\raw\HAM10000_images_part_1\ISIC_0025568.jpg,nevus,0,6.2235036,-3.7771158
data\raw\HAM10000_images_part_1\ISIC_0028726.jpg,nevus,1,5.397362,1.9334894
data\raw\HAM10000_images_part_1\ISIC_0027461.jpg,nevus,2,2.1632557,-0.13874124
data\raw\HAM10000_images_part_1\ISIC_0025422.jpg,nevus,0,2.8153508,-2.9341645
data\raw\HAM10000_images_part_2\ISIC_0034140.jpg,melanoma,2,2.681877,-0.2347174
data\raw\HAM10000_images_part_1\ISIC_0028145.jpg,nevus,0,4.553271,-1.2137321
data\raw\HAM10000_images_part_2\ISIC_0032510.jpg,nevus,0,4.8172145,-1.7750051
data\raw\HAM10000_images_part_2\ISIC_0031725.jpg,nevus,2,3.3858087,-0.6133104
data\raw\HAM10000_images_part_1\ISIC_0026776.jpg,nevus,1,7.9868407,0.62488246
data\raw\HAM10000_images_part_1\ISIC_0027945.jpg,nevus,0,2.717867,-3.0746703
data\raw\HAM10000_images_part_2\ISIC_0034052.jpg,melanoma,0,4.01688,-2.036146
data\raw\HAM10000_images_part_2\ISIC_0029780.jpg,melanoma,2,1.5347803,-0.63183856
data\raw\HAM10000_images_part_1\ISIC_0025074.jpg,nevus,2,2.5790384,-2.7735634
data\raw\HAM10000_images_part_1\ISIC_0028297.jpg,nevus,2,3.627833,-1.1674649
data\raw\HAM10000_images_part_1\ISIC_0024762.jpg,nevus,0,5.9044223,-4.5449624
data\raw\HAM10000_images_part_2\ISIC_0029869.jpg,nevus,2,2.7103658,1.7169222
data\raw\HAM10000_images_part_2\ISIC_0030099.jpg,nevus,2,6.336789,0.7040831
data\raw\HAM10000_images_part_2\ISIC_0033804.jpg,melanoma,0,5.833655,-4.4808817
data\raw\HAM10000_images_part_1\ISIC_0026485.jpg,nevus,2,2.352414,2.0047092
data\raw\HAM10000_images_part_2\ISIC_0032553.jpg,seborrheic_keratosis,2,3.3576174,-0.80763125
data\raw\HAM10000_images_part_2\ISIC_0033900.jpg,seborrheic_keratosis,0,2.9583097,-2.1006887
data\raw\HAM10000_images_part_1\ISIC_0026024.jpg,nevus,2,3.5780306,0.7312814
data\raw\HAM10000_images_part_2\ISIC_0031604.jpg,nevus,0,4.865257,-1.0290442
data\raw\HAM10000_images_part_1\ISIC_0028919.jpg,nevus,2,7.6556325,0.31300116
data\raw\HAM10000_images_part_1\ISIC_0027419.jpg,seborrheic_keratosis,2,3.1858912,-2.2387428
data\raw\HAM10000_images_part_2\ISIC_0031906.jpg,nevus,1,5.507991,2.771972
data\raw\HAM10000_images_part_2\ISIC_0031479.jpg,melanoma,2,3.0648758,-0.78996986
data\raw\HAM10000_images_part_1\ISIC_0026161.jpg,nevus,1,6.0476027,2.3553476
data\raw\HAM10000_images_part_1\ISIC_0026768.jpg,nevus,1,8.70721,-0.08108124
data\raw\HAM10000_images_part_2\ISIC_0030028.jpg,nevus,1,8.479624,-0.24793823
data\raw\HAM10000_images_part_2\ISIC_0033447.jpg,nevus,0,6.031548,-3.2208035
data\raw\HAM10000_images_part_1\ISIC_0026770.jpg,melanoma,2,3.164728,-1.1739717
data\raw\HAM10000_images_part_1\ISIC_0025397.jpg,nevus,1,6.1604605,1.2203257
data\raw\HAM10000_images_part_2\ISIC_0030670.jpg,nevus,2,4.982853,0.9091358
data\raw\HAM10000_images_part_1\ISIC_0024753.jpg,nevus,0,3.9155939,0.16978656
data\raw\HAM10000_images_part_1\ISIC_0028617.jpg,nevus,2,3.5237563,0.48828095
data\raw\HAM10000_images_part_2\ISIC_0032150.jpg,nevus,0,4.344708,-3.5295746
data\raw\HAM10000_images_part_2\ISIC_0032578.jpg,nevus,2,3.8536162,2.0918956
data\raw\HAM10000_images_part_1\ISIC_0026443.jpg,seborrheic_keratosis,2,1.6096023,-0.95242864
data\raw\HAM10000_images_part_2\ISIC_0034074.jpg,melanoma,0,6.27502,-3.9683604
data\raw\HAM10000_images_part_2\ISIC_0029535.jpg,nevus,2,2.353457,2.2672536
data\raw\HAM10000_images_part_1\ISIC_0027025.jpg,seborrheic_keratosis,2,3.5067253,2.8843374
data\raw\HAM10000_images_part_2\ISIC_0034175.jpg,seborrheic_keratosis,1,6.3908963,1.5539911
data\raw\HAM10000_images_part_1\ISIC_0027367.jpg,seborrheic_keratosis,2,1.595299,-1.3130518
data\raw\HAM10000_images_part_1\ISIC_0028348.jpg,nevus,1,8.891022,0.017770298
data\raw\HAM10000_images_part_2\ISIC_0033023.jpg,melanoma,1,6.2165895,0.32474622
data\raw\HAM10000_images_part_2\ISIC_0030966.jpg,nevus,2,2.761443,-2.0630553
data\raw\HAM10000_images_part_2\ISIC_0033986.jpg,melanoma,1,6.530774,-0.77578795
data\raw\HAM10000_images_part_1\ISIC_0026127.jpg,nevus,1,10.050025,-1.1485281
data\raw\HAM10000_images_part_1\ISIC_0024825.jpg,seborrheic_keratosis,1,8.304694,0.55142
data\raw\HAM10000_images_part_2\ISIC_0033516.jpg,nevus,0,4.587724,-3.4714205
data\raw\HAM10000_images_part_1\ISIC_0024760.jpg,seborrheic_keratosis,2,3.4702578,3.181322
data\raw\HAM10000_images_part_2\ISIC_0030226.jpg,seborrheic_keratosis,2,4.3167825,0.7038759
data\raw\HAM10000_images_part_2\ISIC_0031820.jpg,nevus,1,6.1487875,1.9812387
data\raw\HAM10000_images_part_2\ISIC_0033622.jpg,nevus,0,3.8424764,-1.8079433
data\raw\HAM10000_images_part_2\ISIC_0033423.jpg,nevus,0,5.0925236,-2.5727334
data\raw\HAM10000_images_part_1\ISIC_0026011.jpg,nevus,2,3.4765978,0.32233682
data\raw\HAM10000_images_part_1\ISIC_0028968.jpg,melanoma,2,8.046271,1.7007024
data\raw\HAM10000_images_part_1\ISIC_0028156.jpg,melanoma,2,8.077838,1.7523154
data\raw\HAM10000_images_part_1\ISIC_0027868.jpg,nevus,1,8.748872,-1.4999495
data\raw\HAM10000_images_part_2\ISIC_0033555.jpg,nevus,2,3.0181708,-1.3685629
data\raw\HAM10000_images_part_2\ISIC_0030923.jpg,nevus,2,1.9512712,-1.9022071
data\raw\HAM10000_images_part_1\ISIC_0027002.jpg,nevus,0,5.693709,-4.4453683
data\raw\HAM10000_images_part_2\ISIC_0029825.jpg,nevus,0,4.467547,-3.4169316
data\raw\HAM10000_images_part_2\ISIC_0033838.jpg,nevus,0,4.089484,-1.9491519
data\raw\HAM10000_images_part_1\ISIC_0026423.jpg,nevus,0,5.844119,-5.4212966
data\raw\HAM10000_images_part_2\ISIC_0031467.jpg,nevus,1,8.591438,-1.3392407
data\raw\HAM10000_images_part_1\ISIC_0028997.jpg,nevus,1,10.418841,-1.5294652
data\raw\HAM10000_images_part_1\ISIC_0024988.jpg,nevus,0,5.7734246,-0.05195343
data\raw\HAM10000_images_part_1\ISIC_0026646.jpg,nevus,1,5.3792267,1.9236332
data\raw\HAM10000_images_part_1\ISIC_0027499.jpg,nevus,2,5.1331215,2.9201772
data\raw\HAM10000_images_part_1\ISIC_0025987.jpg,melanoma,0,3.8736339,-1.50938
data\raw\HAM10000_images_part_2\ISIC_0030478.jpg,nevus,1,5.9574094,1.527658
data\raw\HAM10000_images_part_1\ISIC_0024566.jpg,nevus,0,2.5001326,-2.7592242
data\raw\HAM10000_images_part_2\ISIC_0031285.jpg,nevus,0,2.4736278,-2.8850155
data\raw\HAM10000_images_part_1\ISIC_0027132.jpg,nevus,1,8.955576,-0.39669564
data\raw\HAM10000_images_part_1\ISIC_0027811.jpg,seborrheic_keratosis,0,5.773315,-4.9843283
data\raw\HAM10000_images_part_2\ISIC_0030968.jpg,nevus,1,9.822329,-0.36860245
data\raw\HAM10000_images_part_2\ISIC_0033637.jpg,nevus,0,5.506655,-2.9208047
data\raw\HAM10000_images_part_1\ISIC_0027226.jpg,nevus,0,4.094077,-1.5795231
data\raw\HAM10000_images_part_2\ISIC_0033446.jpg,seborrheic_keratosis,0,4.4672213,-2.426104
data\raw\HAM10000_images_part_1\ISIC_0028896.jpg,nevus,1,9.191484,-0.15624486
data\raw\HAM10000_images_part_1\ISIC_0027634.jpg,nevus,0,5.77544,-0.72995067
data\raw\HAM10000_images_part_1\ISIC_0028618.jpg,nevus,1,8.355377,-1.3040525
data\raw\HAM10000_images_part_1\ISIC_0026609.jpg,nevus,2,5.098888,2.7340708
data\raw\HAM10000_images_part_1\ISIC_0027050.jpg,nevus,1,6.919015,-1.1788188
data\raw\HAM10000_images_part_2\ISIC_0031517.jpg,melanoma,2,2.2184849,-0.7236285
data\raw\HAM10000_images_part_2\ISIC_0031878.jpg,nevus,1,10.029513,-1.0675733
data\raw\HAM10000_images_part_2\ISIC_0031785.jpg,nevus,1,8.417947,-1.22713
data\raw\HAM10000_images_part_2\ISIC_0033085.jpg,nevus,1,7.4315534,-0.5077637
data\raw\HAM10000_images_part_2\ISIC_0032342.jpg,nevus,0,5.1770725,-4.2779217
data\raw\HAM10000_images_part_2\ISIC_0032689.jpg,nevus,0,6.5250845,-4.37523
data\raw\HAM10000_images_part_2\ISIC_0031363.jpg,nevus,2,2.1130822,-0.79109854
data\raw\HAM10000_images_part_2\ISIC_0033807.jpg,melanoma,0,3.9267976,-1.4937841
data\raw\HAM10000_images_part_1\ISIC_0027892.jpg,nevus,1,5.7802825,2.3003454
data\raw\HAM10000_images_part_2\ISIC_0029325.jpg,nevus,0,5.6850996,0.02637079
data\raw\HAM10000_images_part_1\ISIC_0025886.jpg,nevus,1,5.170087,2.1227674
data\raw\HAM10000_images_part_1\ISIC_0025049.jpg,nevus,1,6.852904,-0.48057243
data\raw\HAM10000_images_part_2\ISIC_0033337.jpg,melanoma,1,7.7875333,-0.8281288
data\raw\HAM10000_images_part_1\ISIC_0024427.jpg,nevus,2,2.4042015,2.1690516
data\raw\HAM10000_images_part_1\ISIC_0025201.jpg,nevus,1,5.97533,0.0844558
data\raw\HAM10000_images_part_2\ISIC_0031587.jpg,nevus,1,8.103904,-1.119616
data\raw\HAM10000_images_part_1\ISIC_0027931.jpg,nevus,0,4.257432,-3.418563
data\raw\HAM10000_images_part_2\ISIC_0033015.jpg,nevus,0,3.3344755,-0.7599129
data\raw\HAM10000_images_part_1\ISIC_0025742.jpg,nevus,1,6.5678887,0.96304435
data\raw\HAM10000_images_part_2\ISIC_0030816.jpg,nevus,0,2.7596483,-2.938878
data\raw\HAM10000_images_part_2\ISIC_0031150.jpg,seborrheic_keratosis,2,8.262716,0.63987607
data\raw\HAM10000_images_part_2\ISIC_0032264.jpg,nevus,1,8.868737,0.003434967
data\raw\HAM10000_images_part_2\ISIC_0032731.jpg,nevus,1,8.029458,-0.42461014
data\raw\HAM10000_images_part_2\ISIC_0033365.jpg,nevus,0,3.4127154,-1.969153
data\raw\HAM10000_images_part_2\ISIC_0033918.jpg,nevus,0,6.5154247,-1.5332514
data\raw\HAM10000_images_part_2\ISIC_0029754.jpg,nevus,2,2.5474973,1.3078039
data\raw\HAM10000_images_part_2\ISIC_0034247.jpg,nevus,1,5.701018,0.7034139
data\raw\HAM10000_images_part_2\ISIC_0034111.jpg,nevus,0,5.396537,0.07327909
data\raw\HAM10000_images_part_2\ISIC_0032178.jpg,nevus,1,10.31801,-1.4963788
data\raw\HAM10000_images_part_1\ISIC_0024780.jpg,nevus,2,4.02285,2.7985811
data\raw\HAM10000_images_part_2\ISIC_0033152.jpg,melanoma,0,4.8006086,-2.4465852
data\raw\HAM10000_images_part_1\ISIC_0027911.jpg,nevus,0,5.34379,-3.993882
data\raw\HAM10000_images_part_2\ISIC_0030048.jpg,nevus,1,9.366833,-1.0984251
data\raw\HAM10000_images_part_1\ISIC_0024547.jpg,seborrheic_keratosis,2,7.4286156,0.8971805
data\raw\HAM10000_images_part_2\ISIC_0032711.jpg,nevus,0,3.5429635,-1.3010195
data\raw\HAM10000_images_part_2\ISIC_0031876.jpg,seborrheic_keratosis,0,3.5669794,-0.07830864
data\raw\HAM10000_images_part_2\ISIC_0031894.jpg,nevus,0,4.3094034,-2.1044445
data\raw\HAM10000_images_part_2\ISIC_0029498.jpg,nevus,0,5.645235,-4.422007
data\raw\HAM10000_images_part_2\ISIC_0030092.jpg,nevus,2,2.413694,2.0325055
data\raw\HAM10000_images_part_1\ISIC_0028494.jpg,nevus,2,5.1361327,1.015477
data\raw\HAM10000_images_part_2\ISIC_0033070.jpg,nevus,0,6.4454646,-4.285692
data\raw\HAM10000_images_part_2\ISIC_0032363.jpg,nevus,0,6.9938693,-0.77810025
data\raw\HAM10000_images_part_2\ISIC_0031371.jpg,nevus,1,8.561767,-1.107944
data\raw\HAM10000_images_part_1\ISIC_0025945.jpg,nevus,0,4.0541296,0.0367353
data\raw\HAM10000_images_part_2\ISIC_0032365.jpg,seborrheic_keratosis,2,2.4750376,-2.8812652
data\raw\HAM10000_images_part_1\ISIC_0024938.jpg,nevus,2,2.9178326,3.022098
data\raw\HAM10000_images_part_1\ISIC_0024337.jpg,seborrheic_keratosis,2,4.2217503,1.641866
data\raw\HAM10000_images_part_2\ISIC_0030626.jpg,nevus,1,6.6908383,-0.31680664
data\raw\HAM10000_images_part_2\ISIC_0034304.jpg,nevus,2,1.676688,-0.7715943
data\raw\HAM10000_images_part_2\ISIC_0032265.jpg,melanoma,1,5.1401124,-0.0695629
data\raw\HAM10000_images_part_1\ISIC_0024919.jpg,nevus,2,2.8615482,1.0520239
data\raw\HAM10000_images_part_1\ISIC_0029115.jpg,seborrheic_keratosis,2,1.9000851,-2.272661
data\raw\HAM10000_images_part_1\ISIC_0028271.jpg,nevus,2,3.3224015,0.9522197
data\raw\HAM10000_images_part_2\ISIC_0030392.jpg,nevus,1,9.143101,-1.1437707
data\raw\HAM10000_images_part_2\ISIC_0029725.jpg,nevus,0,4.500254,-2.9055285
data\raw\HAM10000_images_part_1\ISIC_0028377.jpg,nevus,2,2.5703502,1.8014547
data\raw\HAM10000_images_part_1\ISIC_0024797.jpg,nevus,1,5.683026,2.1035924
data\raw\HAM10000_images_part_2\ISIC_0029735.jpg,nevus,0,3.7486904,-2.5386503
data\raw\HAM10000_images_part_1\ISIC_0028732.jpg,nevus,1,9.071581,-1.1604096
data\raw\HAM10000_images_part_1\ISIC_0027720.jpg,nevus,2,3.2830272,0.59168524
data\raw\HAM10000_images_part_2\ISIC_0032730.jpg,melanoma,0,5.044818,-0.4777676
data\raw\HAM10000_images_part_2\ISIC_0030372.jpg,seborrheic_keratosis,1,7.722957,0.69725
data\raw\HAM10000_images_part_2\ISIC_0031669.jpg,nevus,2,3.0670903,3.0215309
data\raw\HAM10000_images_part_1\ISIC_0027122.jpg,nevus,1,8.251284,-0.30723956
data\raw\HAM10000_images_part_2\ISIC_0032113.jpg,seborrheic_keratosis,1,6.2803836,1.5208718
data\raw\HAM10000_images_part_2\ISIC_0033052.jpg,nevus,0,5.555801,-1.903823
data\raw\HAM10000_images_part_2\ISIC_0030005.jpg,seborrheic_keratosis,0,5.255914,-2.868769
data\raw\HAM10000_images_part_1\ISIC_0025966.jpg,nevus,2,5.24465,2.6740582
data\raw\HAM10000_images_part_2\ISIC_0029748.jpg,nevus,2,3.513011,1.5561092
data\raw\HAM10000_images_part_2\ISIC_0034159.jpg,melanoma,0,4.622832,-1.9465927
data\raw\HAM10000_images_part_1\ISIC_0026289.jpg,nevus,1,6.800122,-0.9362655
data\raw\HAM10000_images_part_2\ISIC_0029401.jpg,nevus,2,5.3553095,0.5340671
data\raw\HAM10000_images_part_2\ISIC_0029953.jpg,nevus,0,5.276797,-3.4509008
data\raw\HAM10000_images_part_1\ISIC_0026427.jpg,nevus,2,2.7721288,2.372455
data\raw\HAM10000_images_part_1\ISIC_0028025.jpg,nevus,2,3.6445355,0.6735313
data\raw\HAM10000_images_part_2\ISIC_0029480.jpg,melanoma,0,7.3798776,0.23361006
data\raw\HAM10000_images_part_1\ISIC_0025928.jpg,seborrheic_keratosis,2,1.8981576,-1.96085
data\raw\HAM10000_images_part_1\ISIC_0024405.jpg,nevus,0,4.403951,1.3834006
data\raw\HAM10000_images_part_2\ISIC_0033110.jpg,nevus,2,4.99981,-0.6836705
data\raw\HAM10000_images_part_1\ISIC_0026850.jpg,nevus,2,3.681401,1.9079636
data\raw\HAM10000_images_part_1\ISIC_0024442.jpg,nevus,1,5.550448,0.20496885
data\raw\HAM10000_images_part_1\ISIC_0026093.jpg,nevus,1,5.7415853,2.2402942
data\raw\HAM10000_images_part_2\ISIC_0033210.jpg,nevus,0,6.2421765,-1.427392
data\raw\HAM10000_images_part_2\ISIC_0029692.jpg,nevus,1,5.475484,1.818965
data\raw\HAM10000_images_part_1\ISIC_0024365.jpg,nevus,2,3.2075715,2.6637714
data\raw\HAM10000_images_part_1\ISIC_0027777.jpg,nevus,1,10.003557,-1.378738
data\raw\HAM10000_images_part_2\ISIC_0031750.jpg,nevus,0,6.182681,-3.5220904
data\raw\HAM10000_images_part_2\ISIC_0031485.jpg,seborrheic_keratosis,0,4.9357977,-2.5302005
data\raw\HAM10000_images_part_2\ISIC_0030265.jpg,nevus,1,6.6677055,-1.4506236
data\raw\HAM10000_images_part_2\ISIC_0031691.jpg,seborrheic_keratosis,1,7.33098,-0.65787417
data\raw\HAM10000_images_part_2\ISIC_0030056.jpg,seborrheic_keratosis,2,3.9431968,0.9775738
data\raw\HAM10000_images_part_1\ISIC_0027211.jpg,nevus,0,6.2763114,-4.048752
data\raw\HAM10000_images_part_2\ISIC_0030570.jpg,nevus,2,5.4054656,0.5925978
data\raw\HAM10000_images_part_2\ISIC_0032037.jpg,nevus,2,4.458248,2.3788815
data\raw\HAM10000_images_part_2\ISIC_0029898.jpg,nevus,2,2.3988345,-1.4543746
data\raw\HAM10000_images_part_1\ISIC_0028402.jpg,nevus,2,3.6328623,0.3501141
data\raw\HAM10000_images_part_2\ISIC_0033454.jpg,melanoma,0,6.10287,-1.6420972
data\raw\HAM10000_images_part_1\ISIC_0026078.jpg,nevus,0,4.042652,-0.3460791
data\raw\HAM10000_images_part_2\ISIC_0032934.jpg,nevus,0,5.6735935,-5.165154
data\raw\HAM10000_images_part_1\ISIC_0028200.jpg,seborrheic_keratosis,2,8.1195965,1.7949865
data\raw\HAM10000_images_part_2\ISIC_0032310.jpg,nevus,0,2.6066318,-2.94541
data\raw\HAM10000_images_part_2\ISIC_0032997.jpg,seborrheic_keratosis,2,3.9547775,-1.0796479
data\raw\HAM10000_images_part_1\ISIC_0025265.jpg,melanoma,0,5.9272985,-4.7267585
data\raw\HAM10000_images_part_1\ISIC_0029161.jpg,seborrheic_keratosis,2,5.12143,0.1797112
data\raw\HAM10000_images_part_1\ISIC_0028011.jpg,nevus,2,3.20906,0.54872316
data\raw\HAM10000_images_part_2\ISIC_0029445.jpg,nevus,2,4.251561,1.8975886
data\raw\HAM10000_images_part_1\ISIC_0025410.jpg,nevus,2,1.8634415,-2.2569299
data\raw\HAM10000_images_part_2\ISIC_0029769.jpg,nevus,1,4.6067476,2.8237932
data\raw\HAM10000_images_part_2\ISIC_0030736.jpg,nevus,1,6.063074,0.23008578
data\raw\HAM10000_images_part_2\ISIC_0029675.jpg,nevus,1,8.559224,-1.1251378
data\raw\HAM10000_images_part_1\ISIC_0025760.jpg,nevus,2,3.9734972,0.7793034
data\raw\HAM10000_images_part_2\ISIC_0033451.jpg,nevus,2,3.002053,-0.62525696
data\raw\HAM10000_images_part_1\ISIC_0025870.jpg,nevus,0,6.300667,-3.4545596
data\raw\HAM10000_images_part_1\ISIC_0028317.jpg,melanoma,0,5.8932085,-4.7761045
data\raw\HAM10000_images_part_2\ISIC_0031083.jpg,nevus,0,4.9872246,-1.983728
data\raw\HAM10000_images_part_2\ISIC_0033662.jpg,melanoma,2,3.5208836,-0.5998949
data\raw\HAM10000_images_part_1\ISIC_0024704.jpg,nevus,0,3.854237,-2.9149342
data\raw\HAM10000_images_part_1\ISIC_0024639.jpg,nevus,1,8.920193,0.08975369
data\raw\HAM10000_images_part_1\ISIC_0026101.jpg,nevus,2,3.8286505,-1.1201771
data\raw\HAM10000_images_part_2\ISIC_0030926.jpg,seborrheic_keratosis,0,5.626051,-3.2156298
data\raw\HAM10000_images_part_2\ISIC_0032160.jpg,nevus,2,2.4793139,1.5768281
data\raw\HAM10000_images_part_1\ISIC_0026692.jpg,nevus,1,7.5881505,0.056260314
data\raw\HAM10000_images_part_1\ISIC_0028038.jpg,nevus,0,5.682469,-0.45197487
data\raw\HAM10000_images_part_2\ISIC_0030203.jpg,seborrheic_keratosis,0,4.6917844,0.2671844
data\raw\HAM10000_images_part_1\ISIC_0024708.jpg,seborrheic_keratosis,2,2.4044955,-1.1667641
data\raw\HAM10000_images_part_2\ISIC_0033319.jpg,nevus,0,5.310086,-2.751434
data\raw\HAM10000_images_part_1\ISIC_0027875.jpg,seborrheic_keratosis,0,4.8538885,-0.7410712
data\raw\HAM10000_images_part_1\ISIC_0028291.jpg,melanoma,2,3.2717617,-1.4737905
data\raw\HAM10000_images_part_1\ISIC_0024959.jpg,nevus,2,7.3266068,0.32119587
data\raw\HAM10000_images_part_1\ISIC_0027874.jpg,nevus,0,2.8428354,-1.8463446
data\raw\HAM10000_images_part_1\ISIC_0026344.jpg,nevus,1,5.405556,0.29906726
data\raw\HAM10000_images_part_2\ISIC_0030527.jpg,nevus,1,5.875936,2.1444397
data\raw\HAM10000_images_part_2\ISIC_0033800.jpg,nevus,0,4.057006,-2.1054392
data\raw\HAM10000_images_part_1\ISIC_0024440.jpg,nevus,2,4.213984,1.072126
data\raw\HAM10000_images_part_2\ISIC_0033439.jpg,nevus,0,6.438463,-4.335629
data\raw\HAM10000_images_part_1\ISIC_0026204.jpg,nevus,2,2.3798084,1.7203143
data\raw\HAM10000_images_part_1\ISIC_0027441.jpg,nevus,2,2.6941082,2.111258
data\raw\HAM10000_images_part_1\ISIC_0027278.jpg,nevus,1,10.585429,-1.378127
data\raw\HAM10000_images_part_1\ISIC_0027300.jpg,melanoma,0,3.7167056,-2.121744
data\raw\HAM10000_images_part_1\ISIC_0028741.jpg,nevus,2,3.379259,0.6741568
data\raw\HAM10000_images_part_2\ISIC_0032127.jpg,nevus,0,4.0128007,-0.108126
